# Radius dens temp c12 ne22
800
 1.45336560e+06  1.50955980e+07  1.43286370e+08  3.31942940e-01  3.65184210e-03
 2.42318218e+06  1.50947974e+07  1.43287501e+08  3.31942940e-01  3.65184210e-03
 3.39299875e+06  1.50937151e+07  1.43289026e+08  3.31942940e-01  3.65184210e-03
 4.36281533e+06  1.50922823e+07  1.43291060e+08  3.31942940e-01  3.65184210e-03
 5.33263190e+06  1.50904703e+07  1.43293632e+08  3.31942940e-01  3.65184216e-03
 6.30244848e+06  1.50883058e+07  1.43296709e+08  3.31942940e-01  3.65184220e-03
 7.27226506e+06  1.50858947e+07  1.43300141e+08  3.31942940e-01  3.65184220e-03
 8.24208163e+06  1.50828920e+07  1.43304424e+08  3.31942940e-01  3.65184220e-03
 9.21189821e+06  1.50798547e+07  1.43308756e+08  3.31942940e-01  3.65184220e-03
 1.01817148e+07  1.50760452e+07  1.43314199e+08  3.31942940e-01  3.65184220e-03
 1.11515314e+07  1.50722205e+07  1.43319664e+08  3.31942940e-01  3.65184220e-03
 1.21213479e+07  1.50677409e+07  1.43326083e+08  3.31942940e-01  3.65184220e-03
 1.30911645e+07  1.50626192e+07  1.43333436e+08  3.31942940e-01  3.65184220e-03
 1.40609811e+07  1.50573286e+07  1.43341037e+08  3.31942940e-01  3.65184221e-03
 1.50307977e+07  1.50505489e+07  1.43350829e+08  3.31942940e-01  3.65184226e-03
 1.60006142e+07  1.50440238e+07  1.43360266e+08  3.31942940e-01  3.65184230e-03
 1.69704308e+07  1.50380695e+07  1.43368905e+08  3.31942940e-01  3.65184230e-03
 1.79402474e+07  1.50321151e+07  1.43377545e+08  3.31942940e-01  3.65184230e-03
 1.89100640e+07  1.50254432e+07  1.43387279e+08  3.31942940e-01  3.65184232e-03
 1.98798805e+07  1.50182622e+07  1.43397790e+08  3.31942940e-01  3.65184234e-03
 2.08496971e+07  1.50110812e+07  1.43408302e+08  3.31942940e-01  3.65184237e-03
 2.18195137e+07  1.50039001e+07  1.43418813e+08  3.31942940e-01  3.65184239e-03
 2.27893303e+07  1.49955390e+07  1.43431201e+08  3.31942940e-01  3.65184241e-03
 2.37591469e+07  1.49867181e+07  1.43444321e+08  3.31942940e-01  3.65184243e-03
 2.47289634e+07  1.49778972e+07  1.43457440e+08  3.31942940e-01  3.65184245e-03
 2.56987800e+07  1.49690763e+07  1.43470559e+08  3.31942940e-01  3.65184247e-03
 2.66685966e+07  1.49602554e+07  1.43483678e+08  3.31942940e-01  3.65184249e-03
