# Radius dens temp c12 ne22
400
 2.00000000e+04  1.89420000e+07  2.34699588e+08 0.5 0.0
 1.57771930e+06  1.89410952e+07  2.34921800e+08 0.5 0.0
 3.13543860e+06  1.89387296e+07  2.34883290e+08 0.5 0.0
 4.69315789e+06  1.89351927e+07  2.34704727e+08 0.5 0.0
 6.25087719e+06  1.89295625e+07  2.34434964e+08 0.5 0.0
 7.80859649e+06  1.89222353e+07  2.34735595e+08 0.5 0.0
 9.36631579e+06  1.89138391e+07  2.34751393e+08 0.5 0.0
 1.09240351e+07  1.89043703e+07  2.34331007e+08 0.5 0.0
 1.24817544e+07  1.88932095e+07  2.34371078e+08 0.5 0.0
 1.40394737e+07  1.88796662e+07  2.34363990e+08 0.5 0.0
 1.55971930e+07  1.88649633e+07  2.34331443e+08 0.5 0.0
 1.71549123e+07  1.88493708e+07  2.34281618e+08 0.5 0.0
 1.87126316e+07  1.88311895e+07  2.34239684e+08 0.5 0.0
 2.02703509e+07  1.88122964e+07  2.34105992e+08 0.5 0.0
 2.18280702e+07  1.87919551e+07  2.33785623e+08 0.5 0.0
 2.33857895e+07  1.87699104e+07  2.33744193e+08 0.5 0.0
 2.49435088e+07  1.87458775e+07  2.34028322e+08 0.5 0.0
 2.65012281e+07  1.87207401e+07  2.34066509e+08 0.5 0.0
 2.80589474e+07  1.86940931e+07  2.33768606e+08 0.5 0.0
 2.96166667e+07  1.86667397e+07  2.33533665e+08 0.5 0.0
 3.11743860e+07  1.86367033e+07  2.33537849e+08 0.5 0.0
 3.27321053e+07  1.86066670e+07  2.33542034e+08 0.5 0.0
 3.42898246e+07  1.85736961e+07  2.33432953e+08 0.5 0.0
 3.58475439e+07  1.85400429e+07  2.33297534e+08 0.5 0.0
 3.74052632e+07  1.85055431e+07  2.33134312e+08 0.5 0.0
 3.89629825e+07  1.84681463e+07  2.32875944e+08 0.5 0.0
 4.05207018e+07  1.84307495e+07  2.32617576e+08 0.5 0.0
 4.20784211e+07  1.83916382e+07  2.32305914e+08 0.5 0.0
 4.36361404e+07  1.83503896e+07  2.31927824e+08 0.5 0.0
 4.51938596e+07  1.83091411e+07  2.31549735e+08 0.5 0.0
 4.67515789e+07  1.82657984e+07  2.31355379e+08 0.5 0.0
 4.83092982e+07  1.82200293e+07  2.31373926e+08 0.5 0.0
 4.98670175e+07  1.81742601e+07  2.31392474e+08 0.5 0.0
 5.14247368e+07  1.81274374e+07  2.31318545e+08 0.5 0.0
 5.29824561e+07  1.80778136e+07  2.30998733e+08 0.5 0.0
 5.45401754e+07  1.80281897e+07  2.30678920e+08 0.5 0.0
 5.60978947e+07  1.79785658e+07  2.30359108e+08 0.5 0.0
 5.76556140e+07  1.79248729e+07  2.30076448e+08 0.5 0.0
 5.92133333e+07  1.78705595e+07  2.29799454e+08 0.5 0.0
 6.07710526e+07  1.78162461e+07  2.29522459e+08 0.5 0.0
 6.23287719e+07  1.77608377e+07  2.29271801e+08 0.5 0.0
 6.38864912e+07  1.77019726e+07  2.29104270e+08 0.5 0.0
 6.54442105e+07  1.76431076e+07  2.28936739e+08 0.5 0.0
 6.70019298e+07  1.75842425e+07  2.28769208e+08 0.5 0.0
 6.85596491e+07  1.75236899e+07  2.28551716e+08 0.5 0.0
 7.01173684e+07  1.74604335e+07  2.28254184e+08 0.5 0.0
 7.16750877e+07  1.73971771e+07  2.27956653e+08 0.5 0.0
 7.32328070e+07  1.73339207e+07  2.27659121e+08 0.5 0.0
 7.47905263e+07  1.72693713e+07  2.27313090e+08 0.5 0.0
 7.63482456e+07  1.72016544e+07  2.26848241e+08 0.5 0.0
 7.79059649e+07  1.71339375e+07  2.26383392e+08 0.5 0.0
 7.94636842e+07  1.70662206e+07  2.25918543e+08 0.5 0.0
 8.10214035e+07  1.69985037e+07  2.25453693e+08 0.5 0.0
 8.25791228e+07  1.69263206e+07  2.25307673e+08 0.5 0.0
 8.41368421e+07  1.68538938e+07  2.25179049e+08 0.5 0.0
 8.56945614e+07  1.67814671e+07  2.25050425e+08 0.5 0.0
 8.72522807e+07  1.67090403e+07  2.24921801e+08 0.5 0.0
 8.88100000e+07  1.66352007e+07  2.24670463e+08 0.5 0.0
 9.03677193e+07  1.65587432e+07  2.24191742e+08 0.5 0.0
 9.19254386e+07  1.64822856e+07  2.23713020e+08 0.5 0.0
 9.34831579e+07  1.64058281e+07  2.23234299e+08 0.5 0.0
 9.50408772e+07  1.63293706e+07  2.22755577e+08 0.5 0.0
 9.65985965e+07  1.62507923e+07  2.22329412e+08 0.5 0.0
 9.81563158e+07  1.61699627e+07  2.21959039e+08 0.5 0.0
 9.97140351e+07  1.60891330e+07  2.21588666e+08 0.5 0.0
 1.01271754e+08  1.60083034e+07  2.21218292e+08 0.5 0.0
 1.02829474e+08  1.59274737e+07  2.20847919e+08 0.5 0.0
 1.04387193e+08  1.58454023e+07  2.20468010e+08 0.5 0.0
 1.05944912e+08  1.57609033e+07  2.20069461e+08 0.5 0.0
 1.07502632e+08  1.56764044e+07  2.19670912e+08 0.5 0.0
 1.09060351e+08  1.55919055e+07  2.19272363e+08 0.5 0.0
 1.10618070e+08  1.55074066e+07  2.18873814e+08 0.5 0.0
 1.12175789e+08  1.54229076e+07  2.18475265e+08 0.5 0.0
 1.13733509e+08  1.53353041e+07  2.17894009e+08 0.5 0.0
 1.15291228e+08  1.52473347e+07  2.17291224e+08 0.5 0.0
 1.16848947e+08  1.51593652e+07  2.16688438e+08 0.5 0.0
 1.18406667e+08  1.50713958e+07  2.16085652e+08 0.5 0.0
 1.19964386e+08  1.49834264e+07  2.15482866e+08 0.5 0.0
 1.21522105e+08  1.48950107e+07  2.14920174e+08 0.5 0.0
 1.23079825e+08  1.48039112e+07  2.14598577e+08 0.5 0.0
 1.24637544e+08  1.47128117e+07  2.14276980e+08 0.5 0.0
 1.26195263e+08  1.46217122e+07  2.13955383e+08 0.5 0.0
 1.27752982e+08  1.45306127e+07  2.13633786e+08 0.5 0.0
 1.29310702e+08  1.44395132e+07  2.13312190e+08 0.5 0.0
 1.30868421e+08  1.43482947e+07  2.12977632e+08 0.5 0.0
 1.32426140e+08  1.42548316e+07  2.12398583e+08 0.5 0.0
 1.33983860e+08  1.41613684e+07  2.11819534e+08 0.5 0.0
 1.35541579e+08  1.40679053e+07  2.11240484e+08 0.5 0.0
 1.37099298e+08  1.39744421e+07  2.10661435e+08 0.5 0.0
 1.38657018e+08  1.38809789e+07  2.10082386e+08 0.5 0.0
 1.40214737e+08  1.37875158e+07  2.09503337e+08 0.5 0.0
 1.41772456e+08  1.36929144e+07  2.08985873e+08 0.5 0.0
 1.43330175e+08  1.35975498e+07  2.08509704e+08 0.5 0.0
 1.44887895e+08  1.35021852e+07  2.08033536e+08 0.5 0.0
 1.46445614e+08  1.34068206e+07  2.07557367e+08 0.5 0.0
 1.48003333e+08  1.33114560e+07  2.07081198e+08 0.5 0.0
 1.49561053e+08  1.32160914e+07  2.06605030e+08 0.5 0.0
 1.51118772e+08  1.31207268e+07  2.06128861e+08 0.5 0.0
 1.52676491e+08  1.30246304e+07  2.05496549e+08 0.5 0.0
 1.54234211e+08  1.29283050e+07  2.04815383e+08 0.5 0.0
 1.55791930e+08  1.28319796e+07  2.04134217e+08 0.5 0.0
 1.57349649e+08  1.27356542e+07  2.03453051e+08 0.5 0.0
 1.58907368e+08  1.26393288e+07  2.02771884e+08 0.5 0.0
 1.60465088e+08  1.25430034e+07  2.02090718e+08 0.5 0.0
 1.62022807e+08  1.24466780e+07  2.01409552e+08 0.5 0.0
 1.63580526e+08  1.23501456e+07  2.00840958e+08 0.5 0.0
 1.65138246e+08  1.22534017e+07  2.00387371e+08 0.5 0.0
 1.66695965e+08  1.21566577e+07  1.99933785e+08 0.5 0.0
 1.68253684e+08  1.20599138e+07  1.99480198e+08 0.5 0.0
 1.69811404e+08  1.19631699e+07  1.99026611e+08 0.5 0.0
 1.71369123e+08  1.18664260e+07  1.98573024e+08 0.5 0.0
 1.72926842e+08  1.17696820e+07  1.98119437e+08 0.5 0.0
 1.74484561e+08  1.16729381e+07  1.97665851e+08 0.5 0.0
 1.76042281e+08  1.15767336e+07  1.97083109e+08 0.5 0.0
 1.77600000e+08  1.14807065e+07  1.96457903e+08 0.5 0.0
 1.79157719e+08  1.13846794e+07  1.95832697e+08 0.5 0.0
 1.80715439e+08  1.12886523e+07  1.95207491e+08 0.5 0.0
 1.82273158e+08  1.11926252e+07  1.94582285e+08 0.5 0.0
 1.83830877e+08  1.10965981e+07  1.93957079e+08 0.5 0.0
 1.85388596e+08  1.10005710e+07  1.93331873e+08 0.5 0.0
 1.86946316e+08  1.09045439e+07  1.92706667e+08 0.5 0.0
 1.88504035e+08  1.08092330e+07  1.92089586e+08 0.5 0.0
 1.90061754e+08  1.07146854e+07  1.91481167e+08 0.5 0.0
 1.91619474e+08  1.06201378e+07  1.90872748e+08 0.5 0.0
 1.93177193e+08  1.05255902e+07  1.90264329e+08 0.5 0.0
 1.94734912e+08  1.04310427e+07  1.89655909e+08 0.5 0.0
 1.96292632e+08  1.03364951e+07  1.89047490e+08 0.5 0.0
 1.97850351e+08  1.02419475e+07  1.88439071e+08 0.5 0.0
 1.99408070e+08  1.01473999e+07  1.87830651e+08 0.5 0.0
