# radius density temp he4 c12 o16
410
 2.49854903e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.51439111e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.53698683e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.54819761e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.56827528e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.58512907e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.60919825e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.62429274e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.64399676e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.66016104e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.68564924e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.71309637e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.72514500e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.74957479e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.76956636e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.79136605e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.81200753e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.83964083e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.86343511e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.88452189e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.90867256e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.93141706e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.95438280e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 2.98212280e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.00510409e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.02501662e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.04445841e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.07562726e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.09806513e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.12236809e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.14613070e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.16620652e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.19189030e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.20889734e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.23595986e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.26263834e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.29069312e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.31329179e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.34702118e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.37520788e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.40822809e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.44727245e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.47955455e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.50635405e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.53855556e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.56507629e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.59714966e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.62822150e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.66645361e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.69040672e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.71682459e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.76380360e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.79128645e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.81709247e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.85255614e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.87327716e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.90773472e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.93770043e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 3.96902179e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.01350321e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.05045397e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.08742797e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.13836474e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.17644550e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.20638149e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.28236303e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.33878105e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.39983951e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.44277801e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.48208356e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.51725254e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.58681322e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.63786354e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.69239975e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.74511790e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.78175629e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.82840645e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.87870435e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.91597769e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.95159790e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 4.99290156e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.02876905e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.06639404e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.09871216e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.12907819e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.15681915e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.17427473e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.19492632e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.22600612e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.24059567e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.24795102e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.25499720e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.26178246e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.26877831e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.27495299e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.28296884e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.28638672e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.28861195e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29014359e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29091278e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29155112e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29198759e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29280770e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29357527e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29439997e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29551683e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.29734126e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.30040560e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.30722035e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.31849454e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.32428885e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.32709879e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.33113620e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.33650448e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.34258028e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.34926804e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.35568913e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.36050194e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.36328224e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.36468808e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.36610623e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.36739837e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.36869885e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.37132531e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.37441465e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.37751566e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.38010309e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.38272709e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.38649358e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.38916430e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.39187452e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.39390575e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.39596197e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.40014686e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.40308968e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.40608154e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.41138127e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.41788725e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.42211449e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.42710156e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.43248008e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.43718162e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.44143168e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.44608042e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.45078715e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.45474639e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.45920894e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.46349030e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.46800672e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.47277876e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.47684145e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.47871565e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.48286936e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.48616415e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.48921796e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49096507e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49274118e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49362540e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49452156e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49496206e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49598037e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.49760650e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.50070117e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.50679129e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.51941330e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.52528790e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.53236305e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.53563608e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.53813510e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54025916e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54113752e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54168829e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54215352e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54248226e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54266554e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54281297e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54287526e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54293757e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54296383e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54297541e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54298668e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54299327e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54300071e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54300751e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54302112e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54303473e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54306195e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54308918e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54314365e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54325264e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54336171e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54358006e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54401769e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54503215e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54605313e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.54811505e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.55048474e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.55407933e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.56311078e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.56896782e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57247798e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57453429e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57631125e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57746406e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57807060e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57852802e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57874161e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57884070e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57888244e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57893464e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57896074e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57898033e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57899338e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57900481e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57901101e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57901363e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57901690e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57901886e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902001e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902067e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902126e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902157e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902182e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902215e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902282e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902348e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902481e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902613e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57902879e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57903145e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57903411e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57903944e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57905008e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57907138e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57909268e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57913529e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57922055e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57939121e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.57973314e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.58007589e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.58076383e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.58207426e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.58339677e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.58607907e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.59209105e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.60224262e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.62551124e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.68480912e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 5.74410700e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 6.34727052e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 6.95043404e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 7.55359757e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 8.77909698e+08  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 1.00045964e+09  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 1.12300958e+09  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
 1.24555952e+09  1.0e+07  1.0e+08  0.0000e+00 0.5 0.5
