# Radius dens temp c12 ne22
800
 1.73754120e+06  1.94417040e+07  1.49031690e+08  3.54073630e-01  3.64930420e-03
 2.69381349e+06  1.94403234e+07  1.49032863e+08  3.54073630e-01  3.64930420e-03
 3.65008578e+06  1.94385731e+07  1.49034353e+08  3.54073630e-01  3.64930420e-03
 4.60635807e+06  1.94363091e+07  1.49036284e+08  3.54073630e-01  3.64930420e-03
 5.56263036e+06  1.94335892e+07  1.49038598e+08  3.54073630e-01  3.64930420e-03
 6.51890264e+06  1.94302058e+07  1.49041485e+08  3.54073630e-01  3.64930420e-03
 7.47517493e+06  1.94263413e+07  1.49044781e+08  3.54073630e-01  3.64930423e-03
 8.43144722e+06  1.94220796e+07  1.49048415e+08  3.54073630e-01  3.64930428e-03
 9.38771951e+06  1.94170915e+07  1.49052676e+08  3.54073630e-01  3.64930430e-03
 1.03439918e+07  1.94117251e+07  1.49057264e+08  3.54073630e-01  3.64930430e-03
 1.13002641e+07  1.94058580e+07  1.49062284e+08  3.54073630e-01  3.64930430e-03
 1.22565364e+07  1.93986704e+07  1.49068447e+08  3.54073630e-01  3.64930430e-03
 1.32128087e+07  1.93914829e+07  1.49074610e+08  3.54073630e-01  3.64930430e-03
 1.41690810e+07  1.93820552e+07  1.49082730e+08  3.54073624e-01  3.64930436e-03
 1.51253532e+07  1.93728223e+07  1.49090688e+08  3.54073620e-01  3.64930441e-03
 1.60816255e+07  1.93644716e+07  1.49097903e+08  3.54073620e-01  3.64930445e-03
 1.70378978e+07  1.93561208e+07  1.49105117e+08  3.54073620e-01  3.64930449e-03
 1.79941701e+07  1.93467044e+07  1.49113287e+08  3.54073620e-01  3.64930452e-03
 1.89504424e+07  1.93366343e+07  1.49122043e+08  3.54073620e-01  3.64930454e-03
 1.99067147e+07  1.93265642e+07  1.49130799e+08  3.54073620e-01  3.64930457e-03
 2.08629870e+07  1.93164942e+07  1.49139556e+08  3.54073620e-01  3.64930460e-03
 2.18192593e+07  1.93043533e+07  1.49150227e+08  3.54073620e-01  3.64930464e-03
