# Radius dens temp c12 ne22
400
 2.00000000e+04  2.99610000e+07  2.76358408e+08 0.5 0.0
 1.43418546e+06  2.99600000e+07  2.76020369e+08 0.5 0.0
 2.84837093e+06  2.99561044e+07  2.75840520e+08 0.5 0.0
 4.26255639e+06  2.99490429e+07  2.76232675e+08 0.5 0.0
 5.67674185e+06  2.99399176e+07  2.75866792e+08 0.5 0.0
 7.09092732e+06  2.99273922e+07  2.76224407e+08 0.5 0.0
 8.50511278e+06  2.99129323e+07  2.75999994e+08 0.5 0.0
 9.91929825e+06  2.98958316e+07  2.75937180e+08 0.5 0.0
 1.13334837e+07  2.98758066e+07  2.76172563e+08 0.5 0.0
 1.27476692e+07  2.98537215e+07  2.75809181e+08 0.5 0.0
 1.41618546e+07  2.98280710e+07  2.75788595e+08 0.5 0.0
 1.55760401e+07  2.98004271e+07  2.75789283e+08 0.5 0.0
 1.69902256e+07  2.97701965e+07  2.75608239e+08 0.5 0.0
 1.84044110e+07  2.97370961e+07  2.75364695e+08 0.5 0.0
 1.98185965e+07  2.97023075e+07  2.75084386e+08 0.5 0.0
 2.12327820e+07  2.96632404e+07  2.75095233e+08 0.5 0.0
 2.26469674e+07  2.96232259e+07  2.75170560e+08 0.5 0.0
 2.40611529e+07  2.95791904e+07  2.75074284e+08 0.5 0.0
 2.54753383e+07  2.95344141e+07  2.74946390e+08 0.5 0.0
 2.68895238e+07  2.94856673e+07  2.74734573e+08 0.5 0.0
 2.83037093e+07  2.94352223e+07  2.74486861e+08 0.5 0.0
 2.97178947e+07  2.93825173e+07  2.74221917e+08 0.5 0.0
 3.11320802e+07  2.93261418e+07  2.73928984e+08 0.5 0.0
 3.25462657e+07  2.92697663e+07  2.73636051e+08 0.5 0.0
 3.39604511e+07  2.92076838e+07  2.73444381e+08 0.5 0.0
 3.53746366e+07  2.91448228e+07  2.73266524e+08 0.5 0.0
 3.67888221e+07  2.90807114e+07  2.73090613e+08 0.5 0.0
 3.82030075e+07  2.90113205e+07  2.72922920e+08 0.5 0.0
 3.96171930e+07  2.89419297e+07  2.72755226e+08 0.5 0.0
 4.10313784e+07  2.88704257e+07  2.72554185e+08 0.5 0.0
 4.24455639e+07  2.87942024e+07  2.72278665e+08 0.5 0.0
 4.38597494e+07  2.87179791e+07  2.72003146e+08 0.5 0.0
 4.52739348e+07  2.86401520e+07  2.71724436e+08 0.5 0.0
 4.66881203e+07  2.85568394e+07  2.71434815e+08 0.5 0.0
 4.81023058e+07  2.84735268e+07  2.71145193e+08 0.5 0.0
 4.95164912e+07  2.83902142e+07  2.70855571e+08 0.5 0.0
 5.09306767e+07  2.82999041e+07  2.70591354e+08 0.5 0.0
 5.23448622e+07  2.82091267e+07  2.70328833e+08 0.5 0.0
 5.37590476e+07  2.81183494e+07  2.70066312e+08 0.5 0.0
 5.51732331e+07  2.80244340e+07  2.69748594e+08 0.5 0.0
 5.65874185e+07  2.79264318e+07  2.69358990e+08 0.5 0.0
 5.80016040e+07  2.78284296e+07  2.68969387e+08 0.5 0.0
 5.94157895e+07  2.77304273e+07  2.68579784e+08 0.5 0.0
 6.08299749e+07  2.76269398e+07  2.68276298e+08 0.5 0.0
 6.22441604e+07  2.75212110e+07  2.68008000e+08 0.5 0.0
 6.36583459e+07  2.74154823e+07  2.67739701e+08 0.5 0.0
 6.50725313e+07  2.73097535e+07  2.67471402e+08 0.5 0.0
 6.64867168e+07  2.71984515e+07  2.67133697e+08 0.5 0.0
 6.79009023e+07  2.70853549e+07  2.66773640e+08 0.5 0.0
 6.93150877e+07  2.69722582e+07  2.66413584e+08 0.5 0.0
 7.07292732e+07  2.68591616e+07  2.66053528e+08 0.5 0.0
 7.21434586e+07  2.67419989e+07  2.65599473e+08 0.5 0.0
 7.35576441e+07  2.66217098e+07  2.65073141e+08 0.5 0.0
 7.49718296e+07  2.65014207e+07  2.64546808e+08 0.5 0.0
 7.63860150e+07  2.63811316e+07  2.64020476e+08 0.5 0.0
 7.78002005e+07  2.62599585e+07  2.63500181e+08 0.5 0.0
 7.92143860e+07  2.61326541e+07  2.63021763e+08 0.5 0.0
 8.06285714e+07  2.60053497e+07  2.62543345e+08 0.5 0.0
 8.20427569e+07  2.58780454e+07  2.62064927e+08 0.5 0.0
 8.34569424e+07  2.57507410e+07  2.61586508e+08 0.5 0.0
 8.48711278e+07  2.56204748e+07  2.61115315e+08 0.5 0.0
 8.62853133e+07  2.54862600e+07  2.60653753e+08 0.5 0.0
 8.76994987e+07  2.53520452e+07  2.60192192e+08 0.5 0.0
 8.91136842e+07  2.52178303e+07  2.59730630e+08 0.5 0.0
 9.05278697e+07  2.50836155e+07  2.59269068e+08 0.5 0.0
 9.19420551e+07  2.49466359e+07  2.58771263e+08 0.5 0.0
 9.33562406e+07  2.48063972e+07  2.58230734e+08 0.5 0.0
 9.47704261e+07  2.46661584e+07  2.57690205e+08 0.5 0.0
 9.61846115e+07  2.45259196e+07  2.57149676e+08 0.5 0.0
 9.75987970e+07  2.43856808e+07  2.56609147e+08 0.5 0.0
 9.90129825e+07  2.42443047e+07  2.56058468e+08 0.5 0.0
 1.00427168e+08  2.40984808e+07  2.55468099e+08 0.5 0.0
 1.01841353e+08  2.39526570e+07  2.54877729e+08 0.5 0.0
 1.03255539e+08  2.38068332e+07  2.54287360e+08 0.5 0.0
 1.04669724e+08  2.36610094e+07  2.53696990e+08 0.5 0.0
 1.06083910e+08  2.35151855e+07  2.53106621e+08 0.5 0.0
 1.07498095e+08  2.33661874e+07  2.52575603e+08 0.5 0.0
 1.08912281e+08  2.32154203e+07  2.52077662e+08 0.5 0.0
 1.10326466e+08  2.30646532e+07  2.51579722e+08 0.5 0.0
 1.11740652e+08  2.29138861e+07  2.51081782e+08 0.5 0.0
 1.13154837e+08  2.27631189e+07  2.50583841e+08 0.5 0.0
 1.14569023e+08  2.26123518e+07  2.50085901e+08 0.5 0.0
 1.15983208e+08  2.24586902e+07  2.49520788e+08 0.5 0.0
 1.17397393e+08  2.23041090e+07  2.48934333e+08 0.5 0.0
 1.18811579e+08  2.21495277e+07  2.48347879e+08 0.5 0.0
 1.20225764e+08  2.19949465e+07  2.47761424e+08 0.5 0.0
 1.21639950e+08  2.18403653e+07  2.47174970e+08 0.5 0.0
 1.23054135e+08  2.16857841e+07  2.46588515e+08 0.5 0.0
 1.24468321e+08  2.15298532e+07  2.45964520e+08 0.5 0.0
 1.25882506e+08  2.13727215e+07  2.45307121e+08 0.5 0.0
 1.27296692e+08  2.12155898e+07  2.44649722e+08 0.5 0.0
