# SEDOV SOLUTION ASSUMING E=1, rho_up=1, t=1
#
# In general, you can define S = [rho_up / (E*t^2)]^(1/5), and scale
# the solution using r -> r/S, v -> v / (S*t), rho -> rho * rho_up,
# and P -> P * rho_up / (S*t)^2.
#
# Gamma =  1.40000000E+00
# r_0 (shock location) =  1.03277747E+00
#
# Number of sample points = 1000
# COLUMNS:
# 1 = r
# 2 = v
# 3 = rho
# 4 = P
#
# SOLUTION:
 7.02288678E-02   2.00653908E-02   3.26802132E-09   5.19751502E-02  
 7.12616452E-02   2.03604701E-02   3.64616415E-09   5.19751502E-02  
 7.22944227E-02   2.06555493E-02   4.06165785E-09   5.19751502E-02  
 7.33272002E-02   2.09506286E-02   4.51757791E-09   5.19751502E-02  
 7.43599776E-02   2.12457079E-02   5.01720399E-09   5.19751502E-02  
 7.53927551E-02   2.15407872E-02   5.56403030E-09   5.19751502E-02  
 7.64255326E-02   2.18358664E-02   6.16177639E-09   5.19751502E-02  
 7.74583100E-02   2.21309457E-02   6.81439825E-09   5.19751502E-02  
 7.84910875E-02   2.24260250E-02   7.52609989E-09   5.19751502E-02  
 7.95238650E-02   2.27211043E-02   8.30134522E-09   5.19751502E-02  
 8.05566424E-02   2.30161836E-02   9.14487042E-09   5.19751502E-02  
 8.15894199E-02   2.33112628E-02   1.00616967E-08   5.19751502E-02  
 8.26221974E-02   2.36063421E-02   1.10571433E-08   5.19751502E-02  
 8.36549748E-02   2.39014214E-02   1.21368414E-08   5.19751502E-02  
 8.46877523E-02   2.41965007E-02   1.33067479E-08   5.19751502E-02  
 8.57205298E-02   2.44915799E-02   1.45731599E-08   5.19751502E-02  
 8.67533072E-02   2.47866592E-02   1.59427296E-08   5.19751502E-02  
 8.77860847E-02   2.50817385E-02   1.74224802E-08   5.19751502E-02  
 8.88188622E-02   2.53768178E-02   1.90198208E-08   5.19751502E-02  
 8.98516396E-02   2.56718970E-02   2.07425636E-08   5.19751502E-02  
 9.08844171E-02   2.59669763E-02   2.25989404E-08   5.19751502E-02  
 9.19171946E-02   2.62620556E-02   2.45976199E-08   5.19751502E-02  
 9.29499720E-02   2.65571349E-02   2.67477254E-08   5.19751502E-02  
 9.39827495E-02   2.68522141E-02   2.90588537E-08   5.19751502E-02  
 9.50155270E-02   2.71472934E-02   3.15410931E-08   5.19751502E-02  
 9.60483044E-02   2.74423727E-02   3.42050437E-08   5.19751502E-02  
 9.70810819E-02   2.77374520E-02   3.70618367E-08   5.19751502E-02  
 9.81138594E-02   2.80325312E-02   4.01231550E-08   5.19751502E-02  
 9.91466368E-02   2.83276105E-02   4.34012546E-08   5.19751502E-02  
 1.00179414E-01   2.86226898E-02   4.69089857E-08   5.19751502E-02  
 1.01212192E-01   2.89177691E-02   5.06598155E-08   5.19751502E-02  
 1.02244969E-01   2.92128484E-02   5.46678501E-08   5.19751502E-02  
 1.03277747E-01   2.95079276E-02   5.89478590E-08   5.19751502E-02  
 1.04310524E-01   2.98030069E-02   6.35152979E-08   5.19751502E-02  
 1.05343302E-01   3.00980862E-02   6.83863342E-08   5.19751502E-02  
 1.06376079E-01   3.03931655E-02   7.35778717E-08   5.19751502E-02  
 1.07408857E-01   3.06882447E-02   7.91075766E-08   5.19751502E-02  
 1.08441634E-01   3.09833240E-02   8.49939042E-08   5.19751502E-02  
 1.09474412E-01   3.12784033E-02   9.12561254E-08   5.19751502E-02  
 1.10507189E-01   3.15734826E-02   9.79209268E-08   5.19742200E-02  
 1.11539966E-01   3.18685618E-02   1.04992029E-07   5.19748270E-02  
 1.12572744E-01   3.21636411E-02   1.12504146E-07   5.19750942E-02  
 1.13605521E-01   3.24587204E-02   1.20479229E-07   5.19751820E-02  
 1.14638299E-01   3.27537997E-02   1.28937737E-07   5.19754800E-02  
 1.15671076E-01   3.30488790E-02   1.37911299E-07   5.19752573E-02  
 1.16703854E-01   3.33439582E-02   1.47417230E-07   5.19754092E-02  
 1.17736631E-01   3.36390375E-02   1.57496285E-07   5.19746430E-02  
 1.18769409E-01   3.39341168E-02   1.68150980E-07   5.19752279E-02  
 1.19802186E-01   3.42291961E-02   1.79430280E-07   5.19753806E-02  
 1.20834964E-01   3.45242753E-02   1.91368598E-07   5.19748734E-02  
 1.21867741E-01   3.48193546E-02   2.03975921E-07   5.19752839E-02  
 1.22900519E-01   3.51144339E-02   2.17306120E-07   5.19750956E-02  
 1.23933296E-01   3.54095132E-02   2.31377027E-07   5.19753783E-02  
 1.24966074E-01   3.57045924E-02   2.46237784E-07   5.19752658E-02  
 1.25998851E-01   3.59996717E-02   2.61923754E-07   5.19748911E-02  
 1.27031628E-01   3.62947510E-02   2.78458520E-07   5.19750182E-02  
 1.28064406E-01   3.65898303E-02   2.95894427E-07   5.19749553E-02  
 1.29097183E-01   3.68849096E-02   3.14261078E-07   5.19752313E-02  
 1.30129961E-01   3.71799888E-02   3.33615942E-07   5.19751608E-02  
 1.31162738E-01   3.74750681E-02   3.53994018E-07   5.19751510E-02  
 1.32195516E-01   3.77701474E-02   3.75437684E-07   5.19753082E-02  
 1.33228293E-01   3.80652267E-02   3.98006405E-07   5.19751760E-02  
 1.34261071E-01   3.83603059E-02   4.21737227E-07   5.19751899E-02  
 1.35293848E-01   3.86553852E-02   4.46683806E-07   5.19752316E-02  
 1.36326626E-01   3.89504645E-02   4.72906052E-07   5.19750754E-02  
 1.37359403E-01   3.92455438E-02   5.00442824E-07   5.19751784E-02  
 1.38392181E-01   3.95406231E-02   5.29365830E-07   5.19750904E-02  
 1.39424958E-01   3.98357023E-02   5.59717510E-07   5.19752273E-02  
 1.40457736E-01   4.01307816E-02   5.91571735E-07   5.19752282E-02  
 1.41490513E-01   4.04258609E-02   6.24990391E-07   5.19751170E-02  
 1.42523290E-01   4.07209402E-02   6.60023983E-07   5.19751974E-02  
 1.43556068E-01   4.10160195E-02   6.96752799E-07   5.19751606E-02  
 1.44588845E-01   4.13110987E-02   7.35237307E-07   5.19751751E-02  
 1.45621623E-01   4.16061780E-02   7.75550769E-07   5.19751873E-02  
 1.46654400E-01   4.19012573E-02   8.17770025E-07   5.19751325E-02  
 1.47687178E-01   4.21963366E-02   8.61961494E-07   5.19751651E-02  
 1.48719955E-01   4.24914159E-02   9.08210074E-07   5.19751639E-02  
 1.49752733E-01   4.27864951E-02   9.56596967E-07   5.19751205E-02  
 1.50785510E-01   4.30815744E-02   1.00719963E-06   5.19751156E-02  
 1.51818288E-01   4.33766537E-02   1.06010621E-06   5.19751084E-02  
 1.52851065E-01   4.36717330E-02   1.11540046E-06   5.19751535E-02  
 1.53883843E-01   4.39668123E-02   1.17318358E-06   5.19751214E-02  
 1.54916620E-01   4.42618916E-02   1.23353805E-06   5.19751487E-02  
 1.55949398E-01   4.45569708E-02   1.29657000E-06   5.19751246E-02  
 1.56982175E-01   4.48520501E-02   1.36236722E-06   5.19751754E-02  
 1.58014952E-01   4.51471294E-02   1.43104679E-06   5.19751491E-02  
 1.59047730E-01   4.54422087E-02   1.50270728E-06   5.19751210E-02  
 1.60080507E-01   4.57372880E-02   1.57744928E-06   5.19751631E-02  
 1.61113285E-01   4.60323673E-02   1.65540113E-06   5.19751282E-02  
 1.62146062E-01   4.63274466E-02   1.73666002E-06   5.19751714E-02  
 1.63178840E-01   4.66225259E-02   1.82136266E-06   5.19751438E-02  
 1.64211617E-01   4.69176052E-02   1.90961495E-06   5.19751728E-02  
 1.65244395E-01   4.72126844E-02   2.00155494E-06   5.19751641E-02  
 1.66277172E-01   4.75077637E-02   2.09730864E-06   5.19751442E-02  
 1.67309950E-01   4.78028430E-02   2.19700242E-06   5.19751554E-02  
 1.68342727E-01   4.80979223E-02   2.30078079E-06   5.19751464E-02  
 1.69375505E-01   4.83930016E-02   2.40877660E-06   5.19751640E-02  
 1.70408282E-01   4.86880809E-02   2.52114524E-06   5.19751443E-02  
 1.71441060E-01   4.89831602E-02   2.63802459E-06   5.19751478E-02  
 1.72473837E-01   4.92782395E-02   2.75956925E-06   5.19751612E-02  
